Timestamp,AccelerometerX,AccelerometerY,AccelerometerZ,Timestamp,GyroscopeX,GyroscopeY,GyroscopeZ
9762,1.71,4.94,-8.96,9762,-0.12,-0.02,0.01
9772,1.82,5.45,-8.87,9772,-0.06,0,0
9782,1.81,5.72,-8.63,9782,-0.02,0.02,0.02
9792,1.66,5.63,-8.42,9792,0,0.03,0.04
9802,1.69,5.28,-8.43,9802,-0.03,0.03,0.03
9812,1.71,5.29,-8.4,9812,-0.02,0.04,0.02
9822,1.73,5.54,-8.03,9822,0.01,0.05,0.01
9832,1.6,5.82,-7.99,9832,-0.02,0.02,0.02
9842,1.78,5.72,-8.68,9842,-0.13,0.03,0.03
9852,1.83,5.4,-8.6,9852,-0.11,0.07,0.03
9862,1.72,5.35,-8.29,9862,-0.13,0.08,0.03
9872,1.72,5.19,-8.2,9872,-0.1,0.08,0.02
9882,1.7,5.47,-8.22,9882,-0.04,0.08,0
9892,1.67,5.69,-8.31,9892,-0.03,0.08,0.01
9902,1.69,5.7,-8.44,9902,-0.05,0.09,0.01
9912,1.75,5.88,-8.5,9912,-0.07,0.1,0.01
9922,1.77,6.01,-8.46,9922,-0.07,0.11,0.02
9,,,,,,,
