21910,2.64,0.5,-11.05,21910,0.01,0,-0.07
21920,2.6,0.21,-11.02,21920,0.05,0.04,-0.09
21930,2.59,0.44,-10.83,21930,0.06,0.09,-0.12
21940,2.64,0.91,-10.44,21940,0.02,0.12,-0.14
21950,2.62,1.09,-10.2,21950,-0.05,0.15,-0.14
21960,2.65,1.58,-9.36,21960,-0.04,0.15,-0.13
21970,2.74,2.49,-8.95,21970,-0.02,0.12,-0.08
21980,2.75,2.33,-8.76,21980,0.01,0.09,-0.01
21990,2.74,1.73,-8.51,21990,-0.06,0.05,0.03
22000,2.69,1.38,-8.38,22000,-0.08,-0.01,0.03
22010,2.66,1.06,-8.92,22010,-0.08,-0.06,0.03
22020,2.7,0.75,-9.26,22020,-0.01,-0.08,0.02
22030,2.71,0.67,-9.94,22030,0.03,-0.09,0
22040,2.71,0.76,-10.21,22040,0.03,-0.07,-0.02
22050,2.78,0.65,-10.21,22050,-0.01,-0.05,-0.04
22060,2.63,0.14,-10.28,22060,-0.09,-0.03,-0.08
22070,2.57,-0.8,-10.25,22070,-0.19,-0.02,-0.15
22080,2.55,-1.6,-10.35,22080,-0.28,-0.01,-0.26
22090,2.55,-1.62,-10.38,22090,-0.3,0,-0.39
22100,2.61,-1.41,-10.45,22100,-0.31,0.01,-0.48
22110,2.62,-2.23,-10.75,22110,-0.33,0.02,-0.57
22120,2.72,-3.69,-11.7,22120,-0.39,0.05,-0.72
22130,2.81,-5.51,-13.16,22130,-0.47,0.13,-0.95
22140,2.93,-6.47,-15.45,22140,-0.53,0.29,-1.25
22150,3.2,-4.88,-16.97,22150,-0.51,0.56,-1.54
22160,3.41,-1.02,-17.27,22160,-0.33,0.9,-1.69
22170,3.4,2.09,-16.7,22170,-0.07,1.18,-1.61
22180,3.28,2.9,-15.77,22180,0.17,1.43,-1.46
22190,3.04,2.41,-15.09,22190,0.39,1.64,-1.36
22200,2.68,3.59,-14.24,22200,0.7,1.82,-1.3
22210,2.21,5.59,-12.28,22210,0.99,1.98,-1.21
22220,2.11,8.36,-9.09,22220,1.26,2.04,-1.07
22230,1.72,13.56,-4.56,22230,1.53,1.96,-0.83
22240,1.29,22.5,2.43,22240,1.96,1.67,-0.33
22250,0.95,32.9,11.22,22250,2.46,1.04,0.58
22260,-0.6,39.23,19.96,22260,2.48,0.05,1.87
22270,-3.91,39.23,24.51,22270,1.83,-1.39,3.67
22280,-8.24,39.23,19.8,22280,0.7,-2.72,5.41
22290,-13.55,39.23,9.24,22290,-0.6,-3.68,7.07
22300,-19.09,33.77,-1.04,22300,-2,-4.24,8.43
22310,-24.5,26.31,-9.89,22310,-3.15,-4.51,8.73
22320,-29.29,23.17,-18.52,22320,-3.51,-4.6,8.73
22330,-33.04,21.07,-30.12,22330,-2.7,-4.47,8.73
22340,-34.43,11.06,-39.23,22340,-1.44,-3.78,8.73
22350,-34.79,-21.13,-39.23,22350,-1.36,-2.61,8.73
22360,-27.72,-39.23,-39.23,22360,-2.95,-1.13,8.73
22370,-13.39,-39.23,-39.23,22370,-7.85,0.54,6.26
22380,-11.44,-39.23,-39.23,22380,-5.95,3.43,1.48
22390,-11.06,-39.23,-39.23,22390,-2.97,5.76,-1.73
22400,-18.73,-39.23,-39.23,22400,0.61,6.68,-4.48
22410,-27.88,-39.23,-37.27,22410,5.52,7.14,-6.93
22420,-35.32,-24.5,-34.68,22420,8.23,7.45,-8.64
22430,-38.37,2.58,-26.54,22430,8.31,7.62,-8.73
22440,-38.1,23.53,-10.98,22440,7.07,7.4,-8.73
22450,-29.65,33.91,13.61,22450,6.06,6.48,-8.37
22460,-21.72,33.44,27.11,22460,5.56,4.61,-7.57
22470,-17.01,34.97,32.82,22470,4.4,2.76,-6.95
22480,-11.87,36.65,39.23,22480,1.82,0.49,-6.28
22490,-5.65,39.23,39.23,22490,2.33,-2.35,-5.1
22500,0.42,39.23,28.32,22500,3.03,-4.68,-2.34
22510,4.34,39.23,-6.39,22510,2.36,-5.39,1.38
22520,2.94,39.23,-30.92,22520,0.75,-4.52,4.72
22530,-1.64,39.23,-38.06,22530,-0.86,-2.96,7.02
22540,-8.25,39.23,-31.23,22540,-2.32,-1.57,8.4
22550,-15.29,29.73,-18.48,22550,-3.43,-0.9,8.73
22560,-22.42,25.5,-7.02,22560,-4.19,-1.01,8.73
22570,-28.44,13.93,-4.75,22570,-4.52,-1.83,8.73
22580,-31.06,-11.26,-11.94,22580,-5.35,-2.59,8.73
22590,-27.46,-39.23,-19.09,22590,-5.61,-3.25,8.73
22600,-18.31,-39.23,-31.31,22600,-5.35,-3.47,5.34
22610,-12.61,-39.23,-39.23,22610,-5.41,-2.81,1.1
22620,-8.66,-39.23,-39.23,22620,-4.75,-1.64,-1.62
22630,-7.32,-39.23,-39.23,22630,-1.49,-0.73,-2.97
22640,-8.46,-39.23,-39.23,22640,3.04,-0.18,-4.14
22650,-11.51,-39.23,-39.23,22650,5.87,0.7,-5.68
22660,-16.25,-39.23,-39.23,22660,6.27,2.02,-7.38
22670,-22.29,-24.56,-39.23,22670,5.46,3.43,-8.73
22680,-27.44,-6.59,-37.7,22680,4.2,4.62,-8.73
22690,-27.96,10.9,-19.16,22690,3.4,5.15,-8.73
22700,-25.81,26,-7.05,22700,2.85,4.88,-8.73
22710,-20.11,39.23,4.27,22710,2,4.3,-8.59
22720,-12.71,39.23,18.17,22720,1.16,3.27,-7.1
22730,-3.71,39.23,28.75,22730,0.91,1.71,-4.98
22740,2.67,39.23,29.45,22740,0.26,-0.1,-2.08
22750,4.66,39.23,16.92,22750,-0.96,-1.61,1.09
22760,3.18,39.23,0.02,22760,-1.99,-2.28,3.6
22770,0.39,39.23,-10.82,22770,-2.87,-2.18,5.28
22780,-3.27,34.3,-12.66,22780,-3.61,-1.81,6.36
22790,-7.75,27.13,-9.75,22790,-4.13,-1.59,7.16
22800,-14.16,21.93,-4.72,22800,-4.6,-1.71,7.96
22810,-19.79,16.91,-0.16,22810,-4.66,-2.33,8.68
22820,-23.95,-2.61,-0.14,22820,-3.85,-3.31,8.73
22830,-23.56,-36.43,-11.77,22830,-2.97,-4.09,8.43
22840,-17.85,-39.23,-22.44,22840,-2.5,-4.16,6.01
22850,-11.34,-39.23,-31.18,22850,-2.92,-3.7,2.75
22860,-5.78,-39.23,-36.22,22860,-3.35,-2.87,0.14
22870,-2.21,-29.78,-36.15,22870,-2.03,-2.01,-1.11
22880,-0.45,-20.5,-35.66,22880,0.08,-1.23,-1.54
22890,0.63,-17.2,-36.2,22890,1.81,-0.41,-1.76
22900,0.62,-16.57,-35.87,22900,2.65,0.54,-2.12
22910,-0.45,-13.32,-32.63,22910,2.48,1.6,-2.7
22920,-2.01,-8.75,-28.43,22920,1.73,2.49,-3.21
22930,-3.07,-3.88,-22.58,22930,0.91,3.17,-3.6
22940,-3.66,2,-16,22940,0.26,3.59,-3.79
22950,-3.78,6.97,-10.27,22950,-0.15,3.75,-3.73
22960,-3.2,10.97,-5.5,22960,-0.25,3.65,-3.49
22970,-1.84,13.99,-2.21,22970,-0.43,3.36,-3.12
22980,-0.32,15.93,-0.34,22980,-0.59,2.97,-2.65
22990,1.29,16.42,0.43,22990,-0.78,2.53,-2.14
23000,2.6,16.04,0.4,23000,-0.94,2.1,-1.64
23010,3.49,15.03,-0.05,23010,-0.99,1.7,-1.14
23020,4.14,13.26,-0.84,23020,-1.12,1.32,-0.66
23030,4.31,11.05,-0.36,23030,-1.17,1.01,-0.28
23040,4.43,7.9,-0.31,23040,-1.2,0.67,0
23050,4.28,5.78,-0.37,23050,-1.1,0.33,0.18
23060,3.96,4.14,-0.03,23060,-0.75,-0.02,0.31
23070,3.54,1.65,-0.11,23070,-0.27,-0.42,0.39
23080,3.37,-0.63,-1.71,23080,0.17,-0.79,0.36
23090,3.06,-2.36,-3.86,23090,0.65,-1.07,0.24
23100,3.28,-2.21,-6.58,23100,1.04,-1.25,0.06
23110,3.57,-1.26,-9.6,23110,1.29,-1.3,-0.08
23120,3.79,0.09,-12.02,23120,1.39,-1.21,-0.16
23130,4.02,1.17,-13.06,23130,1.36,-1.05,-0.19
23140,4.14,1.36,-13.57,23140,1.2,-0.87,-0.2
23150,4.19,1.56,-13.85,23150,0.96,-0.67,-0.23
23160,4.06,1.49,-13.48,23160,0.7,-0.47,-0.27
23170,3.92,1.17,-12.77,23170,0.39,-0.3,-0.33
23180,3.91,1.53,-12.15,23180,0.17,-0.16,-0.41
23190,3.9,2.3,-11.44,23190,0.01,-0.06,-0.45
23200,3.99,3.06,-10.48,23200,-0.25,0.02,-0.46
23210,4.03,3.59,-9.7,23210,-0.47,0.07,-0.43
23220,4.08,3.89,-8.66,23220,-0.54,0.06,-0.36
23230,4.05,4.06,-8.02,23230,-0.46,0,-0.27
23240,4.26,3.96,-8.36,23240,-0.31,-0.07,-0.17
23250,4.25,2.95,-9.41,23250,-0.32,-0.1,-0.09
23260,4.27,2.01,-9.66,23260,-0.34,-0.07,-0.09
23270,4.23,2.16,-9.27,23270,-0.3,-0.06,-0.12
23280,4.11,2.56,-9.06,23280,-0.19,-0.07,-0.11
23290,4.01,2.46,-9.03,23290,-0.06,-0.1,-0.1
23300,4.07,2.75,-9.43,23300,0.11,-0.11,-0.09
23310,4.11,2.96,-10.32,23310,0.1,-0.1,-0.06
23320,4.13,3.32,-10.05,23320,0.07,-0.04,-0.03
23330,4.04,3.61,-9.69,23330,0.02,-0.02,0.02
23340,3.79,3.35,-9.33,23340,-0.05,0.01,0.07
23350,3.64,3.07,-8.79,23350,-0.09,0,0.09
23360,3.58,3.19,-8.45,23360,-0.08,-0.03,0.11
23370,3.54,3.32,-8.57,23370,-0.1,-0.07,0.16
23380,3.51,3.05,-8.57,23380,-0.08,-0.11,0.21
23390,3.5,2.38,-8.69,23390,-0.08,-0.15,0.24
23400,3.46,1.81,-8.87,23400,-0.06,-0.18,0.24
23410,3.47,1.49,-8.87,23410,-0.05,-0.2,0.23
23420,3.45,1.26,-9.01,23420,-0.05,-0.22,0.2
23430,3.45,1.12,-8.81,23430,-0.06,-0.23,0.17
23440,3.4,0.88,-9.09,23440,-0.07,-0.25,0.13
23450,3.48,0.85,-9.34,23450,-0.05,-0.26,0.08
23460,3.48,1.22,-9.65,23460,-0.02,-0.26,0.04
23470,3.53,1.66,-9.73,23470,0.01,-0.24,0.03
23480,3.56,1.79,-9.79,23480,0.06,-0.23,0.04
23490,3.56,1.84,-10.07,23490,0.07,-0.22,0.04
23500,3.52,1.89,-10.3,23500,0.07,-0.19,0.04
23510,3.64,1.89,-10.37,23510,0.07,-0.15,0.04
23520,3.6,1.96,-10.5,23520,0.06,-0.12,0.04
23530,3.62,2.02,-10.37,23530,-0.02,-0.07,0.03
23540,3.52,2.3,-10.09,23540,-0.04,-0.04,0.03
23550,3.48,2.14,-9.59,23550,-0.03,-0.05,0.05
23560,3.51,1.88,-9.75,23560,-0.04,-0.05,0.05
23570,3.42,1.62,-9.74,23570,0.02,-0.05,0.04
23580,3.43,1.61,-9.68,23580,-0.01,-0.05,0.01
23590,3.47,1.9,-9.99,23590,-0.01,-0.04,0
23600,3.49,2.11,-9.81,23600,-0.02,-0.02,0
23610,3.47,2.38,-9.48,23610,-0.02,-0.01,0.01
23620,3.54,2.43,-9.71,23620,-0.04,-0.01,0.04
23630,3.49,2.29,-9.71,23630,-0.02,0.01,0.06
23640,3.37,2.08,-9.31,23640,-0.05,0.02,0.07
23650,3.39,1.57,-9.41,23650,-0.12,0.01,0.07
23660,3.25,1.2,-9.29,23660,-0.12,0.03,0.04
23670,3.28,1.34,-8.9,23670,-0.15,0.02,0
23680,3.31,1.86,-8.82,23680,-0.13,0,-0.01
23690,3.32,2.02,-8.94,23690,-0.09,-0.02,0
23700,3.32,1.79,-8.9,23700,-0.1,-0.03,0
23710,3.28,1.95,-8.86,23710,-0.11,-0.04,0
23720,3.26,2.13,-8.86,23720,-0.16,-0.06,0
23730,3.25,1.9,-9.17,23730,-0.23,-0.07,0
23740,3.24,1.95,-8.95,23740,-0.23,-0.09,0
23750,3.25,2.21,-9.11,23750,-0.17,-0.12,0
23760,3.22,2.4,-9.3,23760,-0.09,-0.14,0.02
23770,3.41,2.3,-9.62,23770,-0.06,-0.15,0.04
23780,3.39,2.23,-9.72,23780,0,-0.15,0.06
23790,3.48,2.05,-9.72,23790,-0.01,-0.15,0.06
23800,3.45,2.15,-9.9,23800,0.04,-0.14,0.07
23810,3.47,2.29,-9.77,23810,0.07,-0.13,0.07
23820,3.44,2.45,-9.65,23820,0.13,-0.13,0.09
23830,3.41,2.13,-9.89,23830,0.11,-0.13,0.12
23840,3.41,1.7,-10.26,23840,0.07,-0.12,0.12
23850,3.44,1.54,-10.23,23850,0.02,-0.09,0.1
23860,3.42,1.67,-10.38,23860,-0.02,-0.07,0.08
23870,3.44,1.8,-10.48,23870,-0.06,-0.03,0.08
23880,3.45,1.69,-10.34,23880,-0.08,0,0.06
23890,3.39,1.69,-10.18,23890,-0.12,0.03,0.04
23900,3.38,2.14,-10.11,23900,-0.17,0.05,0.02
23910,3.38,2.68,-9.87,23910,-0.14,0.07,0.03
23920,3.31,2.87,-9.71,23920,-0.15,0.08,0.06
23930,3.23,2.47,-9.42,23930,-0.17,0.08,0.09
23940,3.2,2.04,-9.18,23940,-0.17,0.08,0.1
23950,3.16,1.72,-8.92,23950,-0.17,0.07,0.1
23960,3.12,1.2,-8.96,23960,-0.2,0.04,0.08
23970,3.11,0.91,-8.67,23970,-0.21,0.03,0.05
23980,3.14,0.97,-8.34,23980,-0.18,-0.01,0.01
23990,3.18,1.19,-8.54,23990,-0.1,-0.05,-0.02
24000,3.19,1.62,-8.58,24000,-0.05,-0.08,-0.03
24010,3.26,2.22,-8.69,24010,-0.02,-0.12,-0.03
24020,3.23,2.53,-8.97,24020,0.02,-0.15,0
24030,3.2,2.28,-9.48,24030,-0.01,-0.16,0.02
24040,3.16,1.99,-9.65,24040,-0.02,-0.17,0.03
24050,3.11,2.01,-9.88,24050,-0.02,-0.16,0.02
24060,3.13,2.11,-10.09,24060,-0.01,-0.16,0.02
24070,3.26,2.21,-10.26,24070,-0.02,-0.14,0.03
24080,3.31,2.17,-10.15,24080,-0.03,-0.11,0.03
24090,3.37,2.51,-9.84,24090,0,-0.09,0.04
24100,3.36,3.06,-9.55,24100,0.06,-0.09,0.08
24110,3.33,3.2,-9.44,24110,0.13,-0.11,0.14
24120,3.38,3.23,-9.62,24120,0.21,-0.12,0.21
24130,3.44,3.49,-9.61,24130,0.25,-0.12,0.27
24140,3.46,3.93,-9.69,24140,0.29,-0.12,0.37
24150,3.42,4.2,-9.85,24150,0.26,-0.1,0.48
24160,3.3,4.63,-9.71,24160,0.22,-0.07,0.62
24170,3.08,5.27,-8.98,24170,0.23,-0.07,0.8
24180,2.86,6.02,-8.81,24180,0.24,-0.1,1.03
24190,2.38,6.94,-9.29,24190,0.28,-0.17,1.37
24200,2.15,8.15,-11.21,24200,0.45,-0.22,1.79
24210,2.1,6.42,-14.46,24210,1.04,-0.23,2.34
24220,2.02,-2.8,-19.76,24220,1.87,-0.1,2.72
24230,2.53,-19.25,-27.88,24230,2.62,0.32,2.53
24240,2.6,-37.05,-35.65,24240,2.87,1.23,1.38
24250,1.24,-39.23,-39.23,24250,1.91,2.48,-0.71
24260,-2.79,-39.23,-39.23,24260,0.13,3.92,-3.29
24270,-8.01,-39.23,-33.83,24270,-1.51,5.24,-5.42
24280,-14.61,-31.42,-26.5,24280,-2.38,6.32,-6.84
24290,-19.67,-19.37,-17.32,24290,-2.15,7.04,-7.75
24300,-20.67,4.11,-1.92,24300,-1.1,7.19,-7.97
24310,-15.97,33.89,18.64,24310,1.62,6.38,-6.86
24320,-9.12,39.23,36.86,24320,4.49,4.4,-4.69
24330,-3.52,39.23,39.23,24330,4.75,1.9,-2.36
24340,-1.99,39.23,39.23,24340,3.03,-0.66,-0.61
24350,-4.23,23.51,39.23,24350,2.15,-3.22,0.16
24360,-7.62,12.22,37.05,24360,1.97,-5.34,0.05
24370,-9.7,22.06,22.02,24370,1.68,-6.88,-0.17
24380,-6.21,39.23,-2.22,24380,1.68,-7.63,0.71
24390,-3.12,39.23,-28.64,24390,1.55,-7.06,3.11
24400,-2.33,39.23,-39.23,24400,1.16,-5.48,5.85
24410,-5.98,39.23,-39.23,24410,0.76,-3.3,8.13
24420,-12.15,31.31,-39.23,24420,-0.08,-1.41,8.73
