Timestamp,AccelerometerX,AccelerometerY,AccelerometerZ,Timestamp,GyroscopeX,GyroscopeY,GyroscopeZ,,Accel Min,-39.23
10130,0.19,-1.92,11.74,10130,-0.09,0.06,-0.24,,,
10140,0.04,-1.86,11.66,10140,-0.1,0.06,-0.25,,,
10150,0.06,-1.86,11.64,10150,-0.12,0.07,-0.25,,,
10160,0.01,-1.81,11.77,10160,-0.14,0.08,-0.25,,,
10170,-0.17,-1.72,12,10170,-0.15,0.05,-0.23,,,
10180,-0.11,-1.65,11.95,10180,-0.14,0.02,-0.21,,,
10190,-0.09,-1.69,11.85,10190,-0.13,-0.01,-0.2,,,
10200,-0.03,-1.71,11.66,10200,-0.14,-0.02,-0.19,,,
10210,0.08,-1.72,11.69,10210,-0.16,0,-0.18,,,
10220,0.17,-1.7,11.78,10220,-0.16,0.02,-0.19,,,
10230,0.09,-1.65,11.96,10230,-0.15,0.04,-0.2,,,
10240,0.12,-1.67,12,10240,-0.14,0.03,-0.2,,,
10250,0.08,-1.64,11.94,10250,-0.13,0.01,-0.19,,,
10260,0.14,-1.67,12.01,10260,-0.13,0,-0.18,,,
10270,0.21,-1.59,12,10270,-0.13,-0.01,-0.17,,,
10280,0.31,-1.61,12.03,10280,-0.12,-0.01,-0.18,,,
10290,0.35,-1.75,11.8,10290,-0.11,-0.01,-0.18,,,
10300,0.42,-1.81,11.57,10300,-0.12,0.01,-0.2,,,
10310,0.52,-1.79,11.71,10310,-0.15,0.03,-0.22,,,
10320,0.39,-1.73,11.85,10320,-0.15,0.04,-0.25,,,
10330,0.28,-1.7,11.91,10330,-0.15,0.04,-0.26,,,
10340,0.15,-1.65,11.98,10340,-0.15,0.03,-0.26,,,
10350,0.06,-1.63,12.11,10350,-0.15,0.03,-0.24,,,
10360,0.14,-1.67,12.11,10360,-0.12,0.02,-0.24,,,
10370,0.2,-1.72,11.95,10370,-0.11,0.03,-0.24,,,
10380,0.18,-1.76,11.77,10380,-0.11,0.03,-0.24,,,
10390,0.16,-1.79,11.78,10390,-0.12,0.04,-0.25,,,
10400,0.17,-1.77,11.95,10400,-0.14,0.07,-0.27,,,
10410,0.06,-1.7,12.12,10410,-0.13,0.08,-0.28,,,
10420,-0.17,-1.63,11.96,10420,-0.12,0.08,-0.27,,,
10430,-0.24,-1.66,12,10430,-0.11,0.08,-0.26,,,
10440,-0.27,-1.7,12.01,10440,-0.11,0.07,-0.23,,,
10450,-0.2,-1.74,11.97,10450,-0.11,0.07,-0.21,,,
10460,-0.02,-1.8,11.91,10460,-0.1,0.06,-0.2,,,
10470,0.05,-1.81,11.68,10470,-0.11,0.06,-0.21,,,
10480,-0.07,-1.75,11.72,10480,-0.13,0.06,-0.21,,,
10490,-0.15,-1.75,11.89,10490,-0.14,0.05,-0.2,,,
10500,0.01,-1.75,12.05,10500,-0.13,0.04,-0.19,,,
10510,0.11,-1.77,12.01,10510,-0.11,0.03,-0.19,,,
10520,0.15,-1.81,11.65,10520,-0.12,0.01,-0.2,,,
10530,0.09,-1.84,11.56,10530,-0.15,0.02,-0.21,,,
10540,0.16,-1.79,11.74,10540,-0.17,0.05,-0.22,,,
10550,0.11,-1.68,12.01,10550,-0.16,0.06,-0.24,,,
1,,,,,,,,,,
